CustomerID,Name,Membership_Level,upgrade_proba,Propensity_Bucket,Monthly_Revenue,Spending_Score,Purchase_Frequency,App_Rating,Last_Month_Complaints
CUST2223,Carlos Maddox,Gold,0.09890565,Cold (0-30%),580.8,83,5.0,4,0
CUST2494,Sharon Taylor,Platinum,0.09882443,Cold (0-30%),446.76,88,7.2,4,0
CUST2110,Nathan Cain,Gold,0.09874825,Cold (0-30%),1003.0519999999999,5,11.6,1,0
CUST1696,Julie Armstrong,Gold,0.09859628,Cold (0-30%),840.5600000000001,64,13.3,5,0
CUST1649,Troy Hickman,Platinum,0.098024204,Cold (0-30%),237.666,63,3.9,4,1
CUST1090,Katherine Wilson,Gold,0.09790105,Cold (0-30%),318.0,4,8.0,4,0
CUST2591,Bobby Griffith,Silver,0.09752486,Cold (0-30%),261.83500000000004,40,3.5,3,0
CUST1784,Laura Jenkins,Gold,0.09722275,Cold (0-30%),171.52,7,6.4,5,0
CUST1118,Melissa Davenport,Gold,0.09706881,Cold (0-30%),681.6,57,12.8,3,0
CUST2075,Brenda Webb,Gold,0.0969098,Cold (0-30%),267.939,1,6.3,5,0
CUST2691,Jennifer Powers,Silver,0.09605343,Cold (0-30%),368.64000000000004,66,6.4,1,0
CUST1679,Kimberly Lewis,Gold,0.096031286,Cold (0-30%),339.904,43,6.4,4,0
CUST2338,Lindsey Carter,Silver,0.095745966,Cold (0-30%),78.68299999999999,91,2.3,5,0
CUST2386,Steven Perry,Silver,0.09564552,Cold (0-30%),633.992,15,9.7,4,0
CUST2284,William Osborne,Silver,0.095377974,Cold (0-30%),666.928,52,14.6,3,0
CUST1171,Angela Melendez,Silver,0.094711065,Cold (0-30%),122.67499999999998,90,3.5,4,0
CUST2299,Miguel Briggs,Silver,0.094010666,Cold (0-30%),361.656,55,7.2,5,0
CUST2323,Lisa Caldwell,Platinum,0.0939807,Cold (0-30%),392.94,42,11.8,5,0
CUST2061,Michael Hill,Gold,0.09375817,Cold (0-30%),829.2,44,10.0,1,0
CUST1382,Matthew Mckenzie,Gold,0.09353523,Cold (0-30%),512.322,63,10.3,3,0
CUST2580,Michael Thomas,Platinum,0.09351981,Cold (0-30%),384.20700000000005,99,8.3,5,0
CUST2622,Susan Peterson,Silver,0.0933405,Cold (0-30%),612.425,1,8.5,4,0
CUST2365,Jamie Nelson,Gold,0.092996046,Cold (0-30%),257.301,96,6.9,5,0
CUST1320,Kathryn Fields,Gold,0.092774495,Cold (0-30%),471.24,76,6.6,5,0
CUST2760,Robin Clark,Gold,0.0926816,Cold (0-30%),289.99,78,4.7,4,0
CUST2156,Charles Hall,Platinum,0.092231445,Cold (0-30%),488.706,17,9.4,4,0
CUST1440,John Brown,Silver,0.09216723,Cold (0-30%),362.1,68,10.0,5,0
CUST1352,William Koch,Silver,0.09204165,Cold (0-30%),394.592,89,5.9,3,0
CUST1294,Tina Kelly,Platinum,0.0918212,Cold (0-30%),465.796,56,12.2,2,0
CUST1578,Joel Moreno,Silver,0.09177538,Cold (0-30%),399.364,73,6.8,5,0
CUST2875,Richard Wise,Gold,0.09172047,Cold (0-30%),393.53,53,5.8,4,0
CUST1639,Cole Macias,Silver,0.091654055,Cold (0-30%),385.02,39,9.2,3,0
CUST1431,Nicholas Cooper,Silver,0.09121215,Cold (0-30%),472.56,43,5.5,2,0
CUST1785,Danielle Harrison,Silver,0.09070508,Cold (0-30%),1019.97,53,12.6,4,1
CUST2755,Judy Baker,Platinum,0.09064931,Cold (0-30%),972.9100000000001,17,11.8,2,0
CUST1883,Wendy King,Gold,0.090502925,Cold (0-30%),397.785,32,11.5,4,1
CUST2800,Lindsey Hancock,Gold,0.09033937,Cold (0-30%),922.837,65,10.1,3,0
CUST2515,Derrick Miles,Silver,0.0902045,Cold (0-30%),233.15200000000002,50,6.4,5,0
CUST1470,Wesley Garcia,Silver,0.09011418,Cold (0-30%),261.132,6,9.4,5,1
CUST1943,Adam Allen,Silver,0.09010214,Cold (0-30%),1565.8339999999998,68,14.2,5,1
CUST2209,Joshua Johnson,Gold,0.09003383,Cold (0-30%),659.52,21,7.2,5,0
CUST2953,Johnny Mcdonald,Gold,0.089992374,Cold (0-30%),381.217,62,4.7,5,0
CUST1796,David Orozco,Gold,0.08982633,Cold (0-30%),536.328,9,7.2,4,1
CUST1688,Nicholas Gutierrez,Silver,0.08954778,Cold (0-30%),381.915,54,4.5,4,0
CUST1033,Justin Wilson,Silver,0.08951554,Cold (0-30%),259.446,69,2.2,4,0
CUST2405,Lauren Clark,Silver,0.08944301,Cold (0-30%),523.106,26,7.4,5,0
CUST1405,Jessica Castillo,Gold,0.089402355,Cold (0-30%),775.392,39,12.3,4,0
CUST2418,Michael Beltran,Silver,0.08925424,Cold (0-30%),323.568,96,4.8,5,0
CUST2443,Stephanie Miller,Silver,0.08823913,Cold (0-30%),637.416,57,10.4,4,0
CUST2159,Wendy Montgomery,Gold,0.088237755,Cold (0-30%),261.08799999999997,50,8.2,5,0
CUST1364,Michael Perez,Platinum,0.08790528,Cold (0-30%),635.132,65,7.6,4,1
CUST1463,James Gordon,Gold,0.08747117,Cold (0-30%),178.711,83,5.9,5,0
CUST1136,Elizabeth Swanson,Gold,0.08737099,Cold (0-30%),636.948,94,11.7,3,1
CUST2030,Laura Taylor,Gold,0.08698955,Cold (0-30%),403.0710000000001,7,12.3,3,0
CUST1196,Samantha Fields,Gold,0.08683569,Cold (0-30%),837.138,35,12.3,4,0
CUST2178,Savannah Luna,Silver,0.086542785,Cold (0-30%),761.475,77,7.5,3,1
CUST1889,Jennifer Hernandez,Silver,0.086460866,Cold (0-30%),467.46000000000004,45,9.8,3,0
CUST1536,Audrey Wade,Silver,0.086417295,Cold (0-30%),781.305,12,10.5,4,0
CUST2065,Elizabeth Nelson,Platinum,0.086397104,Cold (0-30%),936.306,22,12.6,5,0
CUST1447,Steven Lee,Gold,0.08634866,Cold (0-30%),903.628,17,12.1,2,0
CUST1690,Breanna Ross,Silver,0.086265996,Cold (0-30%),303.804,12,8.7,3,0
CUST2236,Ronald Avery,Silver,0.08575134,Cold (0-30%),400.374,12,5.9,1,1
CUST1537,Tracy Mendez,Gold,0.08532193,Cold (0-30%),305.226,94,6.2,1,0
CUST1934,Melissa Chavez,Gold,0.08498041,Cold (0-30%),367.2,13,10.0,1,0
CUST2703,Sarah Morris,Gold,0.08485628,Cold (0-30%),940.324,18,14.2,4,0
CUST2272,Mr. Joshua Christensen,Silver,0.08464608,Cold (0-30%),1056.528,50,9.9,3,0
CUST1425,Noah Webb,Silver,0.08447243,Cold (0-30%),554.484,96,8.4,2,1
CUST1297,Regina Davenport,Silver,0.08441986,Cold (0-30%),219.146,54,7.9,4,0
CUST2230,Nathan Hill,Silver,0.0840044,Cold (0-30%),377.75,58,5.0,5,0
CUST1919,Lydia Schultz,Platinum,0.08306838,Cold (0-30%),283.24800000000005,3,7.2,5,0
CUST2048,Adriana Fischer,Silver,0.08258712,Cold (0-30%),504.259,45,4.9,4,0
CUST2526,Benjamin Sexton,Silver,0.082223766,Cold (0-30%),435.21299999999997,98,8.1,4,0
CUST2278,David Carter,Gold,0.08204629,Cold (0-30%),495.08599999999996,5,14.6,1,0
CUST1775,Shelia Bryant,Silver,0.080956735,Cold (0-30%),664.56,51,14.2,2,0
CUST2756,Michelle Taylor,Gold,0.08091414,Cold (0-30%),491.582,40,9.1,4,1
CUST1746,Julie Gonzalez,Platinum,0.08057364,Cold (0-30%),86.436,71,1.8,3,0
CUST2984,Joseph Thompson,Gold,0.08031445,Cold (0-30%),109.2,86,4.0,5,0
CUST2608,Deanna Martinez,Silver,0.07999974,Cold (0-30%),298.32800000000003,40,8.9,3,0
CUST1325,Sonia Williamson,Gold,0.07945984,Cold (0-30%),330.771,25,5.7,1,0
CUST1061,Steve Robinson,Silver,0.07936979,Cold (0-30%),209.576,66,4.6,5,1
CUST1634,Angel Pacheco,Gold,0.07935983,Cold (0-30%),80.7,99,2.0,4,0
CUST1989,David Aguilar,Platinum,0.07928459,Cold (0-30%),541.66,19,14.6,3,0
CUST1880,Jessica Smith,Platinum,0.07902028,Cold (0-30%),258.696,11,7.2,5,0
CUST2368,Mrs. Amy Delacruz,Silver,0.07859518,Cold (0-30%),502.37,46,11.0,3,0
CUST1525,Christopher Evans,Gold,0.07837854,Cold (0-30%),342.849,14,5.9,4,0
CUST2828,Emma Hansen,Platinum,0.077900656,Cold (0-30%),600.5,49,10.0,4,0
CUST1036,Thomas Torres,Platinum,0.07706067,Cold (0-30%),318.70300000000003,98,7.7,1,0
CUST1462,Colton Brown,Silver,0.076888375,Cold (0-30%),874.17,53,9.0,5,0
CUST2707,Michael Carter,Silver,0.07684959,Cold (0-30%),64.192,99,1.6,2,0
CUST1789,Jennifer Washington,Silver,0.07684891,Cold (0-30%),319.27,99,3.5,5,0
CUST2032,Walter Hayes,Platinum,0.07665781,Cold (0-30%),529.8480000000001,64,9.9,1,0
CUST1798,Thomas Gates,Gold,0.07656582,Cold (0-30%),345.042,71,5.8,2,0
CUST1359,William Russell,Gold,0.076555155,Cold (0-30%),426.73499999999996,34,8.7,2,1
CUST1868,Stephanie Forbes,Gold,0.07645809,Cold (0-30%),200.6,79,3.4,4,1
CUST1950,Timothy Gillespie,Gold,0.07633387,Cold (0-30%),772.624,4,8.6,4,1
CUST1139,Joseph Smith,Silver,0.076317884,Cold (0-30%),881.9730000000001,25,12.9,5,0
CUST2726,Brian Morales,Silver,0.07629905,Cold (0-30%),592.1220000000001,19,8.3,4,0
CUST2959,Alejandra Henderson,Gold,0.076125585,Cold (0-30%),727.218,89,8.1,4,0
CUST2641,Erin Mullins,Silver,0.07607913,Cold (0-30%),124.41000000000001,91,2.2,4,1
CUST2068,Michael Douglas,Platinum,0.075907715,Cold (0-30%),623.37,43,11.0,5,0
CUST2666,Robin Young,Silver,0.075827494,Cold (0-30%),160.82,92,3.4,4,0
CUST1059,Tammy Hammond,Silver,0.07538423,Cold (0-30%),964.3199999999998,48,14.7,2,1
CUST1694,Sherry Stewart,Gold,0.07534986,Cold (0-30%),451.305,40,13.5,1,0
CUST2511,Sarah Martinez,Platinum,0.07504637,Cold (0-30%),748.834,23,14.6,2,0
CUST1855,Andrew Ramirez,Gold,0.07461148,Cold (0-30%),745.735,44,13.9,4,0
CUST1547,Scott Tucker,Silver,0.07453852,Cold (0-30%),243.87199999999999,65,3.2,5,0
CUST1906,Shannon Blair,Gold,0.07424505,Cold (0-30%),1128.4479999999999,43,11.6,1,0
CUST2539,Jeff Owens,Gold,0.07402929,Cold (0-30%),1096.899,44,12.7,2,0
CUST2652,Joshua Macdonald,Silver,0.073540665,Cold (0-30%),337.91599999999994,20,9.2,5,1
CUST2359,Jerry Jimenez,Silver,0.07334461,Cold (0-30%),137.959,44,1.9,5,0
CUST1738,Brent Hughes,Silver,0.07324835,Cold (0-30%),684.904,34,8.8,4,0
CUST1873,Cindy Logan,Silver,0.07321471,Cold (0-30%),505.34600000000006,72,7.4,2,0
CUST1418,Mark Brown,Platinum,0.073061995,Cold (0-30%),1167.8539999999998,33,14.6,3,0
CUST1988,Shelley Horn,Silver,0.07189737,Cold (0-30%),524.888,45,9.1,5,0
CUST1902,Ashley Jones,Gold,0.071706645,Cold (0-30%),319.518,43,12.2,5,0
CUST2407,Laura Houston,Platinum,0.07168894,Cold (0-30%),179.80200000000002,94,2.1,3,0
CUST2718,Phillip Gomez,Gold,0.07151167,Cold (0-30%),785.312,48,8.8,4,0
CUST1727,Amy Johnson,Silver,0.0714906,Cold (0-30%),984.76,53,14.0,5,0
CUST2860,Matthew Jordan,Gold,0.07127082,Cold (0-30%),645.48,50,8.8,2,0
CUST1029,David Jones,Gold,0.071144916,Cold (0-30%),242.874,81,10.3,3,0
CUST1428,Christopher Moore,Silver,0.07103444,Cold (0-30%),243.831,99,5.1,4,0
CUST2121,James Turner,Gold,0.070975214,Cold (0-30%),1655.7199999999998,57,14.2,2,0
CUST2186,Beth Odonnell,Platinum,0.07078467,Cold (0-30%),653.072,9,11.9,4,0
CUST2518,Todd Li,Platinum,0.07075893,Cold (0-30%),701.696,54,12.8,4,0
CUST1920,Hannah Cunningham,Silver,0.07054015,Cold (0-30%),792.3960000000001,57,6.9,4,0
CUST2306,Taylor Olson,Silver,0.070484646,Cold (0-30%),460.21799999999996,89,5.7,3,0
CUST1539,Monica Curry,Gold,0.07034344,Cold (0-30%),351.264,100,9.6,5,0
CUST1321,Dana West,Silver,0.07020345,Cold (0-30%),924.768,65,11.4,4,0
CUST1429,Maria Nichols,Platinum,0.069776095,Cold (0-30%),367.003,94,9.1,5,1
CUST1928,Jessica Nguyen,Silver,0.06952578,Cold (0-30%),219.415,51,3.5,5,1
CUST2413,Eric Guerrero,Silver,0.069314666,Cold (0-30%),331.28999999999996,95,8.1,3,0
CUST2557,Richard Willis,Silver,0.06928142,Cold (0-30%),424.515,51,9.1,5,0
CUST1529,Travis Nichols,Gold,0.069060795,Cold (0-30%),422.53499999999997,100,5.1,5,0
CUST2499,Samantha Hampton,Silver,0.068908006,Cold (0-30%),613.0799999999999,36,6.5,1,0
CUST2297,Peggy Cohen,Silver,0.068634085,Cold (0-30%),238.92000000000002,45,13.2,5,0
CUST2426,Brian Barton III,Gold,0.06843284,Cold (0-30%),99.917,79,4.1,4,0
CUST1724,Joshua Anderson,Gold,0.068407886,Cold (0-30%),251.85999999999999,80,3.5,4,1
CUST1495,Brian Snyder,Gold,0.06796725,Cold (0-30%),268.242,99,5.7,4,0
CUST2685,Makayla Cain,Gold,0.06790745,Cold (0-30%),1474.92,55,13.6,2,0
CUST1648,Brenda Davis,Platinum,0.06781772,Cold (0-30%),1218.564,44,10.8,3,0
CUST1963,Andrew Reyes,Silver,0.067784704,Cold (0-30%),413.42400000000004,43,7.2,4,0
CUST2711,Michelle Osborne,Silver,0.06772773,Cold (0-30%),174.638,27,5.8,2,1
CUST1277,Jeffrey Butler,Platinum,0.06749312,Cold (0-30%),515.394,72,6.6,3,0
CUST1439,William Rodriguez,Silver,0.06748935,Cold (0-30%),157.78,71,7.0,4,0
CUST1229,Alyssa Vincent,Platinum,0.06723084,Cold (0-30%),96.239,83,1.3,3,0
CUST1531,Austin Goodwin,Gold,0.067136906,Cold (0-30%),669.0450000000001,67,7.3,3,0
CUST2000,Sydney Jenkins,Platinum,0.06710903,Cold (0-30%),156.774,94,2.9,4,0
CUST1596,Megan Coleman,Silver,0.066524655,Cold (0-30%),668.664,58,7.4,2,0
CUST2054,Dean Butler,Gold,0.06647081,Cold (0-30%),578.3399999999999,78,6.8,3,0
CUST2379,Charles Smith,Gold,0.06616095,Cold (0-30%),1029.3600000000001,61,12.0,4,0
CUST2274,Michael Christian,Silver,0.06583372,Cold (0-30%),393.843,100,5.3,2,0
CUST2895,Cynthia Morris,Gold,0.06579799,Cold (0-30%),483.33599999999996,74,7.2,3,1
CUST2459,Michael Cannon,Gold,0.0653448,Cold (0-30%),1017.688,37,13.6,4,0
CUST2883,Rebecca Phelps,Silver,0.06529958,Cold (0-30%),414.039,83,7.9,4,0
CUST2673,Heather Nash,Silver,0.064976946,Cold (0-30%),1139.704,11,10.9,5,0
CUST1723,Carrie Smith,Silver,0.064848125,Cold (0-30%),418.25,65,5.0,2,1
CUST2864,Lisa Coleman,Silver,0.06464647,Cold (0-30%),1547.09,12,14.2,5,0
CUST2200,Steven Casey,Silver,0.064391576,Cold (0-30%),1172.682,35,12.3,4,0
CUST2349,Caitlin Clark,Gold,0.06419939,Cold (0-30%),444.619,58,13.3,4,1
CUST1146,Alexandra Garza,Gold,0.06417624,Cold (0-30%),358.651,31,6.7,1,1
CUST2027,Helen Adams,Platinum,0.06415634,Cold (0-30%),1008.103,33,8.9,4,0
CUST1614,David Chambers,Silver,0.06414356,Cold (0-30%),679.052,43,9.2,3,0
CUST1809,Kimberly Osborne,Platinum,0.06413164,Cold (0-30%),243.375,21,5.5,5,0
CUST2611,Mr. Brian Davies PhD,Gold,0.06405227,Cold (0-30%),1141.412,35,13.4,3,0
CUST2478,Mrs. Kathy Harris,Platinum,0.063692175,Cold (0-30%),605.88,53,6.6,2,0
CUST2446,Clayton Kelly,Silver,0.0635728,Cold (0-30%),699.02,19,14.0,3,1
CUST2893,Christine Rogers,Silver,0.0627218,Cold (0-30%),566.922,33,11.4,5,0
CUST2826,Heather Maxwell,Silver,0.062556446,Cold (0-30%),154.30800000000002,80,4.2,2,0
CUST2727,Gina Turner,Gold,0.06220086,Cold (0-30%),1248.086,3,11.8,4,0
CUST2623,Patricia Brown,Silver,0.061647173,Cold (0-30%),522.795,7,9.1,4,0
CUST1165,James Hodges,Gold,0.061305318,Cold (0-30%),378.64199999999994,89,3.3,5,0
CUST1948,Michelle Huber,Platinum,0.06126446,Cold (0-30%),1162.0349999999999,50,14.7,5,0
CUST2087,Joe Marshall,Platinum,0.06089945,Cold (0-30%),62.99999999999999,89,1.4,5,0
CUST1627,Kenneth Williams,Silver,0.06071427,Cold (0-30%),672.428,3,9.2,5,0
CUST2565,Joshua Miller,Gold,0.0605535,Cold (0-30%),784.89,32,13.5,3,0
CUST2130,Stephanie Williams,Silver,0.060520988,Cold (0-30%),703.011,81,8.9,4,0
CUST1071,John Carey,Gold,0.060400084,Cold (0-30%),749.6500000000001,14,14.5,3,0
CUST2850,Ebony Montoya,Silver,0.06034754,Cold (0-30%),503.818,44,9.8,3,0
CUST2750,Debra Lowery,Gold,0.06022453,Cold (0-30%),1248.0240000000001,3,14.9,5,0
CUST2226,Nicole Hudson,Gold,0.060163636,Cold (0-30%),377.8,53,10.0,4,1
CUST1142,Brittany Raymond,Platinum,0.059873905,Cold (0-30%),202.03199999999998,50,4.6,5,0
CUST2002,Jennifer Bryan,Gold,0.059711725,Cold (0-30%),1010.124,5,14.1,2,0
CUST1971,Brittany Clark,Platinum,0.059609327,Cold (0-30%),752.157,55,6.3,4,0
CUST2319,Juan Mckenzie,Silver,0.059505854,Cold (0-30%),305.53200000000004,43,10.8,4,0
CUST2321,Michael Morgan,Silver,0.059494726,Cold (0-30%),615.0400000000001,83,12.4,4,0
CUST2481,Julie Rubio,Silver,0.059126396,Cold (0-30%),334.613,31,10.1,3,0
CUST1009,Kevin Barrera,Gold,0.058732796,Cold (0-30%),432.306,70,14.1,4,0
CUST2138,Patricia Rodriguez,Silver,0.05803992,Cold (0-30%),657.346,1,10.3,1,0
CUST2439,Cynthia Fernandez,Gold,0.057867322,Cold (0-30%),784.446,76,11.3,4,1
CUST2414,James Morales,Silver,0.057804804,Cold (0-30%),121.22399999999999,97,2.4,4,1
CUST1998,Abigail Hendricks,Gold,0.057766825,Cold (0-30%),390.156,59,5.2,5,0
CUST2083,Ann Mccarty,Silver,0.057563316,Cold (0-30%),601.8639999999999,95,9.2,5,0
CUST1662,Christine Meyers,Gold,0.057247132,Cold (0-30%),468.71999999999997,100,9.0,2,1
CUST1263,Joanna Thomas,Silver,0.0571923,Cold (0-30%),391.59999999999997,4,10.0,4,1
CUST1322,William Ortega,Silver,0.056972977,Cold (0-30%),890.112,93,9.6,5,0
CUST2740,Mindy Logan,Silver,0.056925964,Cold (0-30%),541.66,53,7.0,3,0
CUST1048,Ricardo Garcia,Gold,0.05692574,Cold (0-30%),308.195,81,5.3,4,0
CUST2498,Kathryn Walker,Gold,0.05685991,Cold (0-30%),532.573,16,10.1,1,0
CUST2067,Daniel Chang,Silver,0.05679192,Cold (0-30%),271.656,77,7.7,5,0
CUST1461,Tracy Mccormick,Gold,0.05663535,Cold (0-30%),237.252,88,5.1,5,1
CUST1191,Kevin Curry,Platinum,0.056635197,Cold (0-30%),156.912,73,1.6,4,0
CUST2034,Heather Parsons,Silver,0.056382764,Cold (0-30%),434.70000000000005,50,10.8,3,0
CUST2507,April Hall,Platinum,0.05600707,Cold (0-30%),195.548,61,3.8,1,1
CUST1697,Jared Howell,Gold,0.055941053,Cold (0-30%),516.8520000000001,72,9.8,5,0
CUST2106,Amber Medina,Platinum,0.055747617,Cold (0-30%),517.5,12,11.5,4,0
CUST2941,Joshua Scott,Gold,0.055657573,Cold (0-30%),339.27000000000004,61,12.9,5,0
CUST1891,Nancy Schultz,Gold,0.055597745,Cold (0-30%),1049.376,45,13.6,4,0
CUST2056,Lisa Adkins,Gold,0.055497054,Cold (0-30%),353.35,86,5.0,5,0
CUST1168,Latoya Washington,Gold,0.05534067,Cold (0-30%),166.94099999999997,75,8.1,2,0
CUST1131,Michael Adams,Platinum,0.05527259,Cold (0-30%),522.75,50,12.5,5,1
CUST1577,Eric Knox,Gold,0.055260893,Cold (0-30%),171.23999999999998,77,2.4,5,0
CUST1935,Albert Horton,Silver,0.05490404,Cold (0-30%),418.482,4,13.4,4,0
CUST2982,Carlos Hancock,Gold,0.054752033,Cold (0-30%),139.958,82,2.6,3,0
CUST2150,Brandi Morton,Silver,0.054622494,Cold (0-30%),171.32699999999997,52,2.3,3,0
CUST1900,Jesus Nguyen,Gold,0.054541726,Cold (0-30%),502.68,78,12.0,4,0
CUST2131,Donna Barber,Platinum,0.054431386,Cold (0-30%),1025.0659999999998,39,14.6,4,0
CUST1768,Wendy Miller,Silver,0.054366153,Cold (0-30%),166.192,92,4.7,5,0
CUST2575,Justin White,Silver,0.0542111,Cold (0-30%),195.02,84,4.9,2,0
CUST2267,Julia Lynch,Silver,0.05415574,Cold (0-30%),419.09999999999997,99,5.0,3,0
CUST2265,Larry Miller,Gold,0.054135565,Cold (0-30%),203.796,81,6.8,3,0
CUST2561,Jeremy Jennings,Silver,0.05379785,Cold (0-30%),249.37,47,11.0,5,0
CUST1106,Deborah Kane,Platinum,0.05347704,Cold (0-30%),349.44,22,7.0,3,0
CUST2173,Kristen Coffey,Gold,0.053431477,Cold (0-30%),882.122,59,13.4,1,0
CUST2830,Crystal Brennan,Platinum,0.05336052,Cold (0-30%),699.7199999999999,3,10.2,5,0
CUST2076,Heather Baker,Gold,0.053329144,Cold (0-30%),723.9159999999999,59,14.2,5,0
CUST2562,Stephanie Avila,Gold,0.053231385,Cold (0-30%),1149.2320000000002,1,12.4,5,0
CUST1646,Louis Small,Silver,0.053152427,Cold (0-30%),491.49199999999996,100,11.6,4,0
CUST2086,Kyle Smith,Silver,0.05302526,Cold (0-30%),226.94,43,3.5,4,0
CUST1007,Dennis Hill,Silver,0.05275224,Cold (0-30%),330.106,90,3.8,5,0
CUST1862,Brian Mitchell,Silver,0.05271871,Cold (0-30%),209.0,76,4.0,2,0
CUST2917,Adrian Caldwell,Platinum,0.052678328,Cold (0-30%),1038.4219999999998,21,12.1,4,0
CUST1386,Sara Wright,Silver,0.052632943,Cold (0-30%),631.296,24,12.8,4,0
CUST2408,Hector Anderson,Platinum,0.052021105,Cold (0-30%),1096.6399999999999,37,14.9,4,0
CUST1590,Matthew Colon,Silver,0.051964436,Cold (0-30%),444.616,23,14.9,3,0
CUST1790,Nancy Rogers,Gold,0.051845737,Cold (0-30%),290.33599999999996,97,8.6,4,0
CUST1008,Kayla Jacobson,Platinum,0.051813867,Cold (0-30%),939.7080000000001,100,10.8,4,1
CUST2852,Douglas Watkins,Platinum,0.051771313,Cold (0-30%),1001.984,21,12.8,5,0
CUST2859,Joshua Garner,Gold,0.05164354,Cold (0-30%),951.696,86,14.4,3,1
CUST1842,Joshua Hernandez,Silver,0.051563006,Cold (0-30%),198.744,87,3.9,5,1
CUST1306,Nicholas Harris,Gold,0.051544063,Cold (0-30%),178.85,87,7.0,4,1
CUST2646,Laurie Cantu,Gold,0.051400494,Cold (0-30%),173.33700000000002,85,5.7,2,0
CUST2951,Ann Ortiz,Silver,0.051362514,Cold (0-30%),308.84999999999997,59,5.8,3,0
CUST1443,Amy Russell,Silver,0.050998036,Cold (0-30%),567.204,84,13.2,5,0
CUST1210,Lindsay Matthews,Silver,0.050778564,Cold (0-30%),758.4480000000001,52,14.4,4,0
CUST1195,William Moses,Silver,0.050608844,Cold (0-30%),708.851,16,14.3,3,0
CUST1117,Brandon Miller,Gold,0.050420005,Cold (0-30%),183.95799999999997,76,3.8,5,1
CUST2495,Brandon Smith,Silver,0.05035572,Cold (0-30%),951.48,70,10.8,4,0
CUST1133,Heather Huang,Platinum,0.050195068,Cold (0-30%),431.94,13,9.2,4,0
CUST1944,Gregory Scott,Platinum,0.050190583,Cold (0-30%),843.7,42,14.3,4,1
CUST1111,Mary West,Silver,0.049936913,Cold (0-30%),601.21,58,11.8,5,1
CUST2415,Laura Johnson,Silver,0.04972217,Cold (0-30%),919.0590000000001,65,8.3,3,0
CUST1345,Louis Smith,Platinum,0.04964851,Cold (0-30%),408.177,89,6.3,3,1
CUST1864,Leonard Luna,Silver,0.04957944,Cold (0-30%),383.058,11,11.7,3,1
CUST2903,Jamie Weiss,Silver,0.049542435,Cold (0-30%),102.258,81,11.7,3,0
CUST1685,Robin Deleon,Silver,0.049535286,Cold (0-30%),809.5000000000001,5,12.5,5,0
CUST2931,Rick Thomas,Silver,0.04936604,Cold (0-30%),808.2479999999999,69,13.6,4,0
CUST1912,Bryan Mendoza,Gold,0.04924814,Cold (0-30%),492.006,86,8.6,4,0
CUST1518,Mark Mckenzie,Gold,0.04878943,Cold (0-30%),994.6719999999999,92,11.2,4,0
CUST2647,Matthew Reynolds,Platinum,0.048787396,Cold (0-30%),713.161,91,10.1,4,0
CUST2198,Paul Leonard,Silver,0.0486257,Cold (0-30%),560.045,27,10.1,5,0
CUST2364,Danny Dean,Silver,0.048605595,Cold (0-30%),513.076,39,7.6,5,0
CUST1449,Jasmine Parsons,Gold,0.048443455,Cold (0-30%),423.56399999999996,54,14.1,2,1
CUST1186,Eric Hernandez,Silver,0.048312243,Cold (0-30%),854.6940000000001,83,10.3,4,0
CUST2451,Nathan Hubbard,Silver,0.048228297,Cold (0-30%),419.92600000000004,22,6.2,1,0
CUST1598,April Walker,Gold,0.048162285,Cold (0-30%),123.30499999999999,94,3.5,4,1
CUST2880,Michael Smith,Platinum,0.047832225,Cold (0-30%),471.469,74,6.1,2,0
CUST1361,Jeremy Hunt,Platinum,0.047643002,Cold (0-30%),375.856,47,13.9,5,0
CUST1148,Phillip Lucas,Gold,0.047183175,Cold (0-30%),288.468,67,10.8,4,0
CUST1806,Jessica Galvan,Silver,0.046570748,Cold (0-30%),631.215,19,6.5,4,0
CUST1931,Sherri Nelson,Silver,0.046523113,Cold (0-30%),1075.0200000000002,58,12.3,4,0
CUST2022,David Torres,Silver,0.046398263,Cold (0-30%),1333.372,46,12.4,4,0
CUST2343,Brittany Greene,Silver,0.046238333,Cold (0-30%),480.976,10,9.2,5,0
CUST1103,Kerry Long,Gold,0.046169586,Cold (0-30%),1042.543,56,12.7,4,0
CUST1841,Rebecca Clark,Platinum,0.046067577,Cold (0-30%),655.04,77,9.2,1,0
CUST1678,Veronica Robinson,Platinum,0.04584291,Cold (0-30%),1060.8000000000002,92,12.0,4,0
CUST1508,James Taylor,Gold,0.045667194,Cold (0-30%),275.52,79,2.8,4,0
CUST2985,Timothy Moran,Silver,0.04534486,Cold (0-30%),220.08799999999997,50,12.2,3,0
CUST1661,Leslie Carter,Gold,0.04534276,Cold (0-30%),216.512,55,3.2,5,0
CUST2036,Brett Clark,Platinum,0.044517066,Cold (0-30%),326.724,54,11.4,3,1
CUST2309,David Cox,Silver,0.044476427,Cold (0-30%),587.475,89,6.3,3,1
CUST1357,Robin Smith,Gold,0.044453442,Cold (0-30%),1053.776,33,13.4,4,1
CUST2234,Anthony Erickson,Silver,0.04426046,Cold (0-30%),366.12,75,4.5,1,0
CUST2307,Michael Brown,Gold,0.044201057,Cold (0-30%),642.669,87,8.7,5,0
CUST1172,Pamela Mccullough,Silver,0.04413053,Cold (0-30%),214.98499999999999,97,3.1,5,0
CUST1668,Jacqueline Romero,Platinum,0.04409025,Cold (0-30%),147.225,65,6.5,4,0
